provider_id,total_claims,total_billed,avg_billed,std_billed,avg_minutes,unique_patients,unique_codes,max_billed,billed_days,claims_per_day,services_per_patient,billed_cv,max_daily_minutes,dup_rate,top_tier_share,code_entropy,pct_99213,pct_99214,pct_99215,pct_99232,pct_93000,pct_93005,pct_93010,pct_72148,pct_70553,pct_90837,pct_90834,pct_11100,pct_11101,pct_27447,pct_43239,spec_Cardiology,spec_Dermatology,spec_Family Medicine,spec_Psychiatry,spec_Radiology,spec_Surgery
TRAP03,0.1490512245520341,0.09668710653577536,0.1171282774265921,0.056842078965814544,0.1241612107353035,0.19187610739686647,-0.06043099387104382,-0.02674519462825377,-0.029898458511089337,0.2030577350901976,-0.02793195048541092,-0.018226404021260627,1.1997525803533173,-0.021465231431436357,0.26861110076541944,-0.00552464878196836,0.14891055396342948,0.025345001905079826,0.747004077056344,-0.009840338341172544,-0.038308458313493984,-0.04062841391346242,-0.04483319879029751,-0.04324825754699562,-0.04906628933148323,-0.04564049961118541,-0.0880479162823357,-0.05229971381464964,-0.055347009230246026,-0.02653726530588562,-0.018704147669556505,-0.10735826930257741,-0.06510568129632674,0.09963682507950769,-0.06744579967352864,-0.06864864871096298,-0.030363780544065643
PRV0001,0.028220899280688626,0.034948437597984314,-0.015113481611619184,-0.024695941130245702,0.06415366320987985,0.00275959064079516,0.03905672456751713,0.0059259968690722345,0.07493088047649317,-0.02754054912871172,0.07907450952382186,-0.028202889326736782,0.016074944742932695,-0.018984958144844917,0.06609791702390562,0.035666670641909405,-0.08075477364304061,0.0026175957163077513,0.001526738716929882,-0.040272713262951794,-0.05239547847589624,-0.04248438868623741,-0.03889999685720721,-0.03630691931190545,-0.06725268672330123,0.26665855936931737,0.36888184395361023,-0.04168867179050023,-0.05136587972354262,-0.024983952497935988,-0.029673720825631154,-0.13795354325897966,-0.06553388128494518,-0.08045430573416382,0.19401239076987745,-0.054535081157483734,-0.03961621536106171
PRV0006,0.018151693057196105,0.23053319288141888,0.7693958552729621,0.8616973280698567,0.5532161047097797,0.01778259481122614,0.015862901343887327,0.45630521588518114,-0.02775259836640746,0.05909283239478935,-0.018386521485027313,0.26736558086748896,0.04102092671858513,-0.014789116213279288,0.5595125315512529,0.1545170552587217,0.018383504978489916,0.22325025376889107,0.10268821321065584,0.09896932244915663,-0.0036145402768023886,-0.014913070188767712,-0.020357996127195344,-0.0010829252460241778,-0.021263509949103844,-0.022421329709349454,-0.04794868112042358,-0.02969457095875774,-0.03159448333748344,0.7700076081206693,0.739389255774529,-0.04312077525997515,-0.04423815366751199,0.010030034547915604,-0.04534910080044913,-0.030354103707598525,0.526556475898861
PRV0008,0.028195951785623397,0.0029831071620276097,0.21613034023886168,0.1734816613728656,0.5123531084339419,0.005494399261790071,0.1406054729103993,0.0879584414172214,-0.02263171531441582,-0.000377143955659831,-0.038942670727944564,0.2363618679542052,0.08738751359928491,-0.01735346881260503,0.6728178399843492,0.5170863694525077,-0.02159295716340558,0.21239502860071782,0.033770310038154575,-0.02657589186452014,-0.03481434183115369,-0.033354676956974694,-0.03474697595063703,-0.028990734900807065,-0.021977081182113063,1.1037898901708365,0.1374416110156861,-0.03749323707712237,-0.037840176845585806,-0.021926754974720464,-0.020749918109691807,-0.08144535285378136,-0.05407472159433618,-0.04895714999142464,0.4515282083903991,-0.03575887787854268,-0.03203487276017311
PRV0014,-0.0197820965359132,-0.026633726053899038,-0.0151974595516553,0.04345279513839836,0.1454333380023611,-0.0015936645101120104,-0.07388401402430086,0.1420936089415757,-0.04159579063338724,-0.02619338773611495,-0.03298122806902894,0.007859791591786432,0.0009752582564280575,-0.02099095771601094,0.05156861491585156,0.03991477367582222,0.15391082931197148,-0.05803096778131764,0.055350711568362125,-0.009524283631356876,-0.042765998127299414,-0.03961865097132187,-0.03161758931516225,-0.04718599456209438,-0.050525690934849855,-0.04632097440841903,-0.10525808648835362,0.43539688362569917,0.4630939303716724,-0.02678165257391607,-0.024159402990588358,-0.11803457390544018,0.6400937255684237,0.0043499800625339015,-0.07684847432426092,-0.057270804739110316,-0.029246486548313407
PRV0030,-0.039703172470926064,-0.05997099672610994,-0.04307948456656622,-0.032242096154210476,0.041949054171132455,-0.030163882509807036,0.04639770408365618,-0.0016132220023084363,-0.0469066211269245,-0.0033177666513543847,-0.025173611832402274,-0.05430001363202947,-0.00969034990587413,-0.01859487210440093,0.07215687905865488,0.029636645588350007,-0.08244345056705984,0.009572486008645537,-0.010464780116718832,-0.043021165671262844,-0.050671216839172924,-0.04571536627478636,-0.03840451902982066,-0.045192711045793324,-0.0671679835276265,0.21900742018325348,0.4717485743677153,-0.04309723263310802,-0.051848485964114406,-0.025693120386496574,-0.029922262726580877,-0.13580020611418825,-0.06671189676657513,-0.07762647543341161,0.16510699408489835,-0.05956010591788059,-0.03681965453320432
PRV0032,0.03200317288254335,0.08577766489956308,0.309427321682038,0.6510752123024899,0.0983768960455202,0.11678929430230098,-0.01896983996529523,0.3752276417996573,0.06712633604483037,0.07465706274313448,0.0001890664414522016,0.3826851088042063,0.01600565279474943,-0.016342851357080836,0.11774454816824727,0.029853595101081053,0.005864326842437908,0.21488439584310348,0.2934679391731662,0.4258944402216618,-0.02108244398756094,-0.018529468877597252,-0.029463710250490424,-0.02185871047798755,-0.030366181496603497,-0.03765163341778962,-0.05297007708461307,-0.03347397725103915,-0.03987912558626622,0.2687265723781059,0.29237333565172197,-0.06086655755316483,-0.04922985819790783,-0.010569673811688095,-0.05719757003593813,-0.0352165127780705,0.39456991274346676
PRV0041,-0.03585012945565631,-0.05545844856963223,-0.06880578123698243,0.017023796486837432,-0.04340480538292359,-0.03755274959218517,-0.034892811488575405,-0.07410462792612284,-0.062059333411001366,-0.03408533400493094,-0.04940329310925843,0.02369699230383409,-0.09131061009004438,-0.02857296382596076,-0.052894776819144076,0.009593842887336208,-0.019037402090412287,-0.07890163319428438,-0.013099512249943957,-0.06827033979530901,0.0844660068960738,-0.011024646989842507,0.0037093345055867737,-0.0492065102696084,-0.06660288245083301,-0.07176784132515032,-0.12246838122590899,-0.05824476793904634,-0.06871646715785455,-0.028845527119640203,-0.03022663746368589,0.14767769553130167,-0.08163686253731736,-0.07810123259868805,-0.08735284984069597,-0.08127531995501443,-0.03976612397965312
PRV0043,-0.039829259598510455,-0.05541185157419354,-0.02365429386126673,0.022027559924345776,0.08919276899516072,-0.020573784394634368,0.05003619881792738,0.013116704400142997,-0.02951042400500036,0.03519868809973496,-0.050930804630436026,-0.00964342996994782,0.10237459328653888,-0.018885831286651764,0.06563390308793658,0.08789070581532235,-0.08228721765496183,0.15879310330674531,-0.012585374682954436,-0.03696849377641603,-0.049767803430872656,-0.04559876959074962,-0.03538819269548179,-0.04545107630469412,-0.0644926450103675,0.2616357990939194,0.44707984131624706,-0.042848331896177094,-0.050750668883694755,-0.025729617864030854,-0.028472719164101858,-0.12916376587789571,-0.06539758314886529,-0.0753840624978729,0.2072980549934063,-0.05721410660589876,-0.03857853443391507
PRV0058,0.001998113813248188,0.11016122937285451,0.1726882324692383,-0.053483444335836273,0.01754321752612691,0.002060691300699551,0.148173113444863,0.10148691430628479,-0.022622762184943412,-0.014045590660984516,-0.016221565778017692,-0.03113778309156152,0.005721925352111533,-0.036066583860342484,0.03727588783995863,0.10661831640691596,-0.08212866295045468,0.06309878996883451,-0.01697596680003831,-0.046348539244488285,-0.05114093068076208,-0.03434158563554948,-0.03817049603714823,0.2092098163751774,0.19152413439734023,-0.06231417959340294,-0.10349883653244592,-0.04045112972085928,-0.04585020541584711,-0.026060647522154694,-0.031251961589960874,-0.109494173197173,-0.06450575678482763,-0.06453801847737627,-0.09963414153711768,0.18046279581614036,-0.04313429052813574
PRV0075,-0.00302223653620259,-0.016461843637301583,-0.09891241724700914,-0.06411845862673009,-0.08526656205750072,0.006333859287185703,-0.14533055715277918,-0.056113649312892755,-0.01815529301986778,-0.027983230913246008,-0.04683921579558635,-0.0696351620937937,-0.016901128335607713,-0.028560979318285554,-0.1008739758523116,-0.001858355920150702,-0.07689767574894367,-0.10041984614147852,-0.09385567533503587,-0.08027857551159726,-0.09870905814666117,-0.05534905952683921,-0.06646871069880662,-0.05559677359509842,-0.07880151449933855,-0.08224607435232797,-0.1310403488100158,-0.0676774224932661,-0.06919845688729602,-0.0348328839370664,-0.027879646686213032,-0.16622464043831814,-0.08616777438313422,-0.02828356739807418,-0.10550275914864854,-0.07913427720353136,-0.04091902586606562
PRV0081,-0.038407705803325407,-0.047117536586683315,-0.038653561923089025,-0.01065713022872305,0.07129998069406641,-0.02967932567887843,0.04685085284425451,0.11924048183460616,-0.06410504644647072,-0.02532580411124024,0.08843961951694483,-0.05084606646439759,-0.010177670742023276,-0.01889652538760769,0.14711132218640185,0.024808690238682478,-0.08825082915134456,-0.04415029744935824,-0.004047135940573311,-0.04077368960906255,-0.05235377844681807,-0.044237879184726,-0.038192502247052965,-0.04462900527137816,-0.07126564075993058,0.3302169891544583,0.2832694272532758,-0.04268548207072574,-0.051483003665922504,-0.02519719383225224,-0.02913465374228008,-0.13223120033270236,-0.06486302974122879,-0.08041528809055778,0.18769058287133378,-0.05247667996303866,-0.03768079996438477
PRV0085,-0.008269910183175067,-0.028076638816347123,-0.09863077565614968,-0.06484333800020438,-0.06270533862806629,0.00019423875246594373,-0.14375044748513827,-0.06410937320507441,-0.056231497754617034,-0.010387016099365423,0.060618636902929686,-0.06752566128683062,-0.06322684596560829,-0.02786059120116343,-0.10043405801156896,-0.02412065306625479,-0.011715749235016937,-0.11992624395770049,-0.06917547529880169,-0.06835993432296283,-0.09537640478727662,-0.057778931969993876,-0.061996529375914,-0.05765085970044707,-0.07679672787244411,-0.08297721369852558,-0.1357352865730652,-0.06755882523833723,-0.06842764424777029,-0.03488404027791624,-0.027677312612464505,-0.1737378943266004,-0.08783472142226427,-0.03427056807145319,-0.102685380928719,-0.07985555393421273,-0.04078465717630781
PRV0106,0.0011984905358352962,-0.025397779990938864,0.03498713811227204,-0.009953058739949441,0.11709086550054106,0.018634390038356274,0.08806578218301511,0.010941335778975382,0.09464815947328924,-0.01308263088493852,-0.053128765864050784,0.004294168365939791,0.05824327617383201,-0.018526073000789723,0.11520946592885044,0.005879344862592706,-0.07127091394702263,-0.03268822245006454,-0.0058812893994055395,-0.04498817525321868,-0.05082949889149597,-0.0434420330171413,-0.03749462786347422,-0.04177305920302328,-0.05974491925927069,0.384094491448873,0.6215668560122318,-0.04360989203537906,-0.05104984189656813,-0.02498140379103985,-0.028359449458715227,-0.1266001527776196,-0.06452320276104546,-0.0785275162116894,0.22742807275591742,-0.05597021136415823,-0.036554679146640116
PRV0109,-0.012616370149637193,-0.03669259970289906,-0.08762516162439078,-0.06006258803410551,-0.07559658505396073,-0.007155963360534246,-0.14015485300129268,-0.0648983519797944,-0.053854132035839504,-0.015971287794798988,0.012590302060221801,-0.06934135076188835,0.022867188659104334,-0.028085118603897858,-0.09460276945164596,-0.03841844743365274,-0.07387094300650318,-0.04690693045550202,-0.07788123759238932,-0.05343106836639483,-0.0935393703106705,-0.055554439018388316,-0.06669903812352011,-0.0574993388123904,-0.07732551755817137,-0.08242471865790557,-0.1307784557498432,-0.06801563803376796,-0.06734977325717129,-0.03444906597397274,-0.027819078576598665,-0.17510107249250387,-0.08540223631856564,-0.03948215940281567,-0.10173489175158425,-0.08094690426529763,-0.04060396880821037
PRV0113,-0.018999614379056964,-0.03664442546603158,-0.06488410055177267,-0.034164203732573444,-0.058368541519940344,-0.019287870031893837,-0.03741900654316062,-0.06762340426836225,0.011947324551233245,-0.029380358395385626,-0.021540499281623014,0.017729748689311296,0.01332609580712521,-0.029940326151454557,-0.08661516592331464,0.0322244344582102,-0.008072751508229434,-0.06660173024397135,-0.07858547933199994,-0.059903971540355296,0.20863487610170325,-0.0003078639829194382,0.02271978386718771,-0.046268960317339576,-0.0673545086496724,-0.07160838608749681,-0.12411653304920463,-0.06020221310123751,-0.06495546323836152,-0.027677529556382363,-0.030797949705015263,0.1884357794023758,-0.07951124446937441,-0.06614552770649758,-0.09133989317082736,-0.07732018168214125,-0.03834580898450357
PRV0115,-0.01327255459210198,-0.04065599931040392,-0.08561747959492572,-0.04578694110474745,-0.07667493707420278,-0.003047270523279947,-0.1452013808772083,-0.062226352080553146,-0.0502330958901257,-0.007418569031161842,-0.04791888839158874,-0.05988401150681148,-0.0635065958377803,-0.02796518136682702,-0.07677353466792723,-0.004634048891767224,-0.07173212275079432,-0.09381127033093369,-0.06729202412952973,-0.06413766336407888,-0.09412278765359233,-0.055005063604843196,-0.056943574890389814,-0.05767853468792692,-0.07789376042954164,-0.08150644152500648,-0.12985287566393802,-0.06880341057412098,-0.0676520020365962,-0.03455748602876233,-0.02765343361370295,-0.16544511535687348,-0.0878534182250582,-0.024352875781763428,-0.1008752489101456,-0.07904106077218423,-0.04176022877811567
PRV0120,0.012154017779749558,0.14780297773076928,0.36143871469204225,-0.02143091900318237,0.2125934317627725,0.009143428040586798,0.23248421106003503,0.21367794916568475,-0.015017410442974055,0.06013309217907793,-0.030982480046050163,-0.03184565772469611,0.07987715731648384,-0.027576215360209218,0.18190574057712236,0.20187187371787965,-0.058148604584139736,0.093945270006391,-0.0104703859414417,-0.040130175036324746,-0.04673050330542281,-0.0301282003887145,-0.030532225953156397,0.39918206812817514,0.5315639350432539,-0.04212098146137671,-0.08562585584545303,-0.03863751543675077,-0.04383428917248347,-0.021979656054079,-0.02838323395665227,-0.09374773171549203,-0.057881437059935203,-0.05007294534341246,-0.08661424447282569,0.3457521822265164,-0.03385918376681878
PRV0142,0.15914062746811586,0.0021516210878859436,0.2381935787490441,0.029711583581186012,0.22500321792713895,0.0520964036781084,0.03891803942948164,-0.023777278416168675,-0.024823243111625627,0.24729625856672055,1.2039011281649192,0.5117022062639502,0.008277030898456085,-0.018725913746294613,0.1088498648832889,0.12369878207865209,0.028041327594784875,0.17883685216644093,0.0905822075155732,-0.015065714259036578,0.02391525067053151,1.1532982268565082,0.9424674553725627,-0.023739799994319136,-0.03680535081024383,-0.028699004818357382,-0.0682065235297612,-0.039415105195713486,-0.041399108503457994,-0.016687023813525038,-0.021380489129678267,0.39113965372009163,-0.042861701953480665,0.015270574290831037,-0.04444076225562648,-0.048860195345086455,-0.0238447456088752
PRV0144,0.005902019584507152,0.14057568004851204,0.2687880266632054,0.05295085840325093,0.038145482350930605,0.025264040316643577,0.16770551284049826,0.12055645203624457,0.06638359095045193,0.0032208933503765874,-0.03711235444050375,0.05492202390250102,0.046158688848450966,-0.030910897137173092,0.05434055744629805,0.143134569403125,-0.061078376363336226,0.07874970762653703,-0.004113318232025309,-0.0420929736292018,-0.04306431886946761,-0.02890314996788205,-0.03405814802036012,0.24904515666643395,0.28099121425777834,-0.053722935410702374,-0.08815223675021738,-0.040155410515574315,-0.04469763582048695,-0.023769685776653702,-0.030355158700393157,-0.0954649328421947,-0.06303132493782686,-0.05694095132235402,-0.08998260348378664,0.26018391412229225,-0.03906162858741374
PRV0015,0.043192388031443076,0.02146928060869684,-0.037814264124893325,-0.028176571021021612,-0.016004102726894606,0.07529545083548793,-0.017953250745366557,-0.06607553466441542,0.0004930031280491284,0.007178991269442586,-0.01574548528597792,0.06975300950532781,-0.09386859873601074,-0.029267019479581942,-0.06921699909178576,0.004507842343558323,2.813815832424749e-05,-0.042529168881144185,-0.056337224826368396,-0.06297554641960808,0.1636807254101932,0.18720034543604092,0.029147479309367418,-0.04355740773954311,-0.06464821994830783,-0.06471989723155971,-0.11866160097032409,-0.05734501519102751,-0.06448860619188733,-0.027047852581771288,-0.02976170251963238,0.22952804345033823,-0.07335184227516,-0.06525368661922419,-0.07973354589709473,-0.07666379955543505,-0.04021353492360521
PRV0028,-0.011116975052557876,-0.029794605659056506,-0.01507306377388545,-0.050101655199836975,-0.005940576007525567,-0.007598031069686914,-0.13467612530368023,-0.05818253956205557,-0.038533741864023315,-0.0062110497262465834,0.018619557154210035,-0.040375014950220986,-0.06513708427120939,-0.026210596704618498,-0.06371335279529196,-0.04654677166888673,0.07616655621696287,0.2723722630207448,-0.06818974360171802,-0.02805473355025856,-0.059735924444668596,-0.0526329655759176,-0.055560497919345565,-0.05740888111228943,-0.0768614805279816,-0.0832738385710053,-0.12565387780775797,-0.06916262444322674,-0.06510880802068465,-0.033596066779232256,-0.02553886727419559,-0.12968301943091715,-0.0846773223954575,0.022131841533566763,-0.09277156161049115,-0.07520204499083621,-0.039183231319501216
PRV0042,-0.014589125911733624,-0.03547574994485456,-0.011059322240475542,-0.01111135318548757,0.1517453730326004,-0.0077930316164317006,-0.0748456577537494,0.16730388472075025,-0.03853658548338959,-0.02659031845418404,0.01603192638792383,0.0005980169720472814,0.006971989977585121,-0.020290479579527246,0.043416171964625994,0.035605317910978325,0.023799771708163473,0.023370418446253052,0.05556206640538225,-0.01582341451778906,-0.050979118755986735,-0.04350085032307192,-0.0343321325774965,-0.04671546415428956,-0.04870747184720807,-0.05180300890471653,-0.11508548279797064,0.40346464528438836,0.5092196860212411,-0.02603436648707122,-0.02407713931384118,-0.12598220582163297,0.6363898635215712,-0.022263012286025678,-0.0691844967130982,-0.053972226636968934,-0.028602940306525867
PRV0044,0.03138919702331034,0.00827059183839032,-0.05886721917881079,-0.011436422037502163,-0.055556636132205045,0.050625886366626294,-0.03177336927471314,-0.06407664452613428,0.022926095605305792,0.004508065698033242,-0.031553014806945376,0.06621254703088619,0.17823562770821658,-0.02879936396680069,-0.09696500015743854,0.023868087917495198,0.00585334846454034,-0.12026575661634668,-0.060018747144025254,-0.06093577388168145,0.12472788947201807,0.040077555795229335,0.013207040388293977,-0.04688740379272554,-0.06249921043692963,-0.06981332334540075,-0.12126354803637784,-0.05361740430748467,-0.06489037775691216,-0.027035389770324755,-0.028180966668667973,0.21985168780397196,-0.07608954631957343,-0.05862548600565755,-0.0843281482294356,-0.0754042817892448,-0.03736737048522978
PRV0052,-0.023806864217784187,-0.040593656136539126,-0.09438155756976549,-0.06111308239359416,-0.07554015734408992,-0.01545713299422116,-0.14176566810840532,-0.0628728303882034,-0.0556236062345624,-0.031154208313212122,-0.04672171523034427,-0.059329358162305945,-0.06573174305882365,-0.027560834168661147,-0.10780303401653459,-0.034539759550969426,-0.07315171251412712,-0.08403959240556995,-0.09617292842964524,-0.06573446572255011,-0.08167207258128681,-0.05550919817046975,-0.059240494864153746,-0.059489986823973225,-0.07819090041256567,-0.08148557284160847,-0.12973259107449217,-0.06931095845518746,-0.06937432504383569,-0.03567269177628988,-0.027988503185694527,-0.1600416273283865,-0.0871118903382601,-0.040056942926481626,-0.1036853157845099,-0.08417448392401189,-0.04205069988738036
PRV0060,-0.013185528582098933,-0.027209862219511646,-0.07877260767302181,-0.054272560098501586,-0.07151758141193662,-0.0037877434621783933,-0.13854551488006706,-0.06539045746368469,-0.03903174731466416,-0.03167270052246508,-0.049603938770437325,-0.0430542483631886,-0.06101547975887298,-0.02795982611704947,-0.07880829162807708,-0.03259144853011594,-0.03859483343244249,-0.12035829358367184,-0.050746956258362494,-0.07478024432658119,-0.08803697859447476,-0.05644567329592872,-0.061310990011666316,-0.05827470169382427,-0.0769226800459528,-0.08024923954882338,-0.13113122996678436,-0.06778714696230663,-0.07124529264512706,-0.03573953908018556,-0.02779078699434958,-0.15996601344104666,-0.08636270204526272,-0.02804387032038588,-0.10186424043954795,-0.08048400674963717,-0.041167852041327495
PRV0062,-0.021115591510416865,-0.04276123935672691,-0.05708980290700134,-0.006496721844796119,-0.024946196069496846,-0.03803423452448471,-0.020736759728112016,-0.06333660231632925,-0.0034093231520568425,0.0032025998011417536,-0.047094622020449776,0.06539816089499827,-0.07239540302064434,-0.031199355215680964,-0.040248913955404475,-0.0025173892116138424,0.002905844154462212,0.004403490946427718,-0.0226254281897238,-0.05751693984330909,0.1064057994590907,0.002835297679977867,0.2367809240308863,-0.04849410351822836,-0.06250577974900041,-0.06912516289317855,-0.1183495246243801,-0.06023350920371697,-0.06399982678266153,-0.02842282254995392,-0.025755791641681628,0.23504576365148858,-0.07795682884620922,-0.06298912859920373,-0.08645020967457961,-0.0702288259369923,-0.038137394972162224
PRV0065,-0.00805259124602192,0.11116121472696454,0.19723620107511275,-0.04491302787882954,0.012647543263336915,-0.0015064642087930216,0.1492307166642185,0.21067169218833962,-0.05035739841945739,-0.010314897220958378,-0.04753734296087319,-0.014225724311587872,0.03813334265793926,-0.034923822328521426,0.036509053333929634,0.12355533453256354,-0.07834750678268151,0.0795345162087591,-0.019746492886489962,-0.044167196622548005,-0.04921990881267963,-0.03142626871364648,-0.035317622195589024,0.24837363940442614,0.19379816475999245,-0.05752549131104159,-0.10000663324018248,-0.04078365618909973,-0.045916190380167546,-0.02507934998678634,-0.031483436661153275,-0.10352536599693199,-0.06434255948959015,-0.06170885708486085,-0.0973642006242201,0.19175030479803143,-0.04160092159484431
PRV0077,0.08416359641319969,0.009435468000301072,-0.01145476093291581,0.06924916690681156,0.04347296697834535,0.00802116783138812,-0.1188622664689469,-0.041390041602323006,0.003962866045572621,0.09821104057686109,0.7280142693603328,0.009311247217533257,-0.04701544690862118,1.426791726264366,0.05184717569112067,-0.005616146664401735,0.06320497688214606,0.027170518297667652,0.009828687698956666,-0.04724984758355326,-0.071622114176085,-0.04601489739432739,-0.03902081445790244,-0.045073928477246145,-0.06723038858425319,-0.06695777794853172,-0.10632992429523065,-0.04813087443039149,-0.052360351817005144,-0.024817755615099746,-0.02339152433358454,-0.15570524238645245,-0.06643532225706837,0.04998833230270481,-0.07773316723250101,-0.06673714893262445,-0.03380206790333774
PRV0079,0.012281094906334925,0.13580511538743428,0.2810751243660357,0.003814041646912389,0.09539864563386066,0.029724488715627245,0.19257916441897624,0.12025216075049497,0.006098284772882035,0.004745605497557101,-0.04757266351264783,-0.023275333600955694,0.06941413084599649,-0.030260768201831482,0.09934162388262711,0.17534677238177585,-0.06230893321036199,0.07845652579339632,-0.012807503122756237,-0.042441702570928636,-0.04853261600251891,-0.03241458857278956,-0.03514615606952934,0.29853438425420514,0.39259012190042786,-0.050212136525920534,-0.08545526159337838,-0.03899017100690846,-0.04403153615309199,-0.024666240958225817,-0.029159889719604197,-0.09793040703418132,-0.060933507248797814,-0.05375305224664126,-0.09028672209738468,0.23435215577274224,-0.03579460203778458
PRV0080,-0.01558449183033543,-0.04237535734655062,-0.047345205834025884,-0.03330252111345816,0.05334023279845418,-0.0074394766618605295,0.038078069634435927,0.01290425139256505,-0.06326164708280735,-0.01749588603178362,-0.03450635866576873,-0.0516055571592598,-0.004118040584758174,-0.018951792769346824,0.036990735436399365,0.06746969624912343,-0.08656129580153067,0.08431937280104174,-0.010395158687228675,-0.039898126050325666,-0.0503452488189,-0.04576942420273371,-0.03835348361729758,-0.04359618218697915,-0.0694666932126274,0.20789222547671038,0.4386002165999487,-0.041776725231044455,-0.051101822814657964,-0.025823592614940657,-0.02918262788673116,-0.13404370836215365,-0.06645183593610873,-0.0742066847514842,0.16138982957340128,-0.05657336402388067,-0.03819840718162918
PRV0087,0.0355196695250209,-0.0003494591417367704,-0.042077224465887915,0.04437886773484831,0.06994261245244333,0.04619092192977019,0.05474013054796528,0.041572750445193825,0.0012890447346842855,0.05153309090245781,-0.054017513513897844,0.016169524370843062,-0.018453734063338834,-0.018708487896179522,0.0589019897967272,0.00970233711905262,-0.08111855156644583,-0.03516571419577811,-0.0018751330509560995,-0.04843361847807428,-0.05213944815160792,-0.04491660697413002,-0.037716530791116115,-0.04518760378456284,-0.060690152234273945,0.25532423964637263,0.3290458223693943,-0.04375750197800749,-0.0526516045507817,-0.02593849204179314,-0.026822615383992453,-0.1307690012737363,-0.06357316088529255,-0.0839335966580694,0.16960811343469373,-0.060250534729580016,-0.03753647342357533
PRV0102,-0.04103747725493926,-0.05895958491789255,-0.05059333564957243,-0.02274328378151299,0.04962975213577006,-0.022019507324743556,0.03536431500791644,-0.005692662406620869,-0.07006587688730372,-0.011611635521167958,-0.06201179787144611,-0.05759437604666038,-0.014198464237981361,-0.019362188681951487,0.07795978548553902,0.014234592767281517,-0.08763508613084534,-0.03739399123528983,-0.011750065962736367,-0.04556657249076749,-0.05459030041815416,-0.04608200759838064,-0.03772793829981225,-0.04663211214002564,-0.07099747476758737,0.2165379889284476,0.26630957496958446,-0.04356806063838861,-0.053418231284848364,-0.025946796675251294,-0.029884766841926758,-0.13693327913346232,-0.0668897312587589,-0.08233514161956786,0.12320631917859699,-0.061292438034442856,-0.039997983270403284
PRV0103,0.01355426222895979,-0.012102944569067804,-0.07598976577296991,-0.050381732444865886,-0.07005367862119943,0.03517665907919745,-0.14861192050448405,-0.06129971796392963,0.03370857923419633,-0.00761311586483605,-0.044066002328997246,-0.04997214526439072,-0.0658553772241509,-0.02784678548827043,-0.05435262978924878,-0.029607715601155028,-0.07923504925471811,-0.086492440385332,-0.05496926193458142,0.0004539643149143525,-0.10210857720810408,-0.05743723776339225,-0.060288604529745285,-0.05694943365918886,-0.07705372983253299,-0.08072589946271633,-0.13115267560910876,-0.06678975455458595,-0.0683119691371636,-0.03495988682666787,-0.02706364374751871,-0.16997310330364387,-0.08783703215202429,-0.00035568280081291805,-0.10750023430031339,-0.07880986061088074,-0.04009132063189592
PRV0112,0.1386589407173602,0.0838691174590427,0.19899539926398518,0.4681396500742054,0.20575305897604743,0.03504816681951915,0.6419392750641489,0.2616646408605832,-0.024765540825050215,0.10854773541446723,0.6123674294748862,0.22775328695055314,0.11088728076026107,-0.01798466281621235,-0.025118660487804565,0.32703848403159086,0.2431441239054927,0.03344569987461733,0.008679147672092876,0.027779448227659195,-0.021093488129833374,-0.015092267583035038,-0.021399184052771688,0.43522561350762023,-0.04913676660209384,0.3830012070663766,-0.07720704808896081,-0.040791205104606716,-0.051162136080761464,-0.020722233911320484,-0.019383917637664984,0.011652721806998095,-0.056692217345159356,0.2772456781377035,-0.04550635735594985,-0.048614887001309025,-0.025301168740572495
PRV0116,-0.019985348505705658,-0.03547765355386733,-0.030162143662688358,0.035096504861676536,0.15779878982918974,-0.007182628191345767,-0.07496325327026099,0.14834664034177886,-0.03930811567731024,-0.017703086462798008,-0.03153927574775837,0.019651048942247958,0.0017697495855204385,-0.021014410492280526,0.053982988985617916,0.06797681840290307,0.020184220009066545,-0.050443964612596155,0.0548426442682126,-0.017190066559988632,-0.044342103366622275,-0.039597388718481084,-0.030805066807653884,-0.046829052323602134,-0.05225924115993864,-0.050828261871342144,-0.10407765659362113,0.42430467661256255,0.5134289175573861,-0.027223184948519216,-0.02356149170461594,-0.11298908832909797,0.6652512802605408,-0.011716629794853852,-0.07400293779641448,-0.06041603400287206,-0.02903554139102536
PRV0122,-0.003317242231937457,0.11589835135239751,0.25738987780087647,-0.0318549687466749,0.05492427330947895,0.0013215344907894291,0.17780659922059225,0.13369178009253918,-0.045367672920591226,-0.004775143949043216,-0.05339250482131343,-0.05729963575400361,0.05014429696197258,-0.03291501820931723,0.08515638302864514,0.17579743986022855,-0.07866455328014268,0.0770714836515643,-0.010856184417834635,-0.04030284610656146,-0.05174174406932768,-0.03294364262481081,-0.035712776673990886,0.365995403318534,0.20887075319513804,-0.06204962455743169,-0.09696000102889,-0.04058249443674254,-0.04681416769300463,-0.02446680107668971,-0.030524927828100484,-0.10293903517707376,-0.06491275629996074,-0.06341313100714376,-0.09376684110843649,0.22157784048275755,-0.040636547070489186
